Contig1	Contig2	Correlation
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A925_length_1479_cov_3.634807_BlackFly14	0.7285145806009158
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A925_length_1479_cov_3.634807_BlackFly14	0.7285145806009158
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A1180_length_1478_cov_9.812277_BlackFly34	0.7700808505008232
NODE_A366_length_1115_cov_2.669557_BlackFly18	NODE_A348_length_1478_cov_5.423983_BlackFly8	0.7637626158259733
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A619_length_1478_cov_3.438258_BlackFly27	0.8077351357313071
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A619_length_1478_cov_3.438258_BlackFly27	0.8149997940028354
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A619_length_1478_cov_3.438258_BlackFly27	0.7689075630252101
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A621_length_1478_cov_6.476802_BlackFly39	0.7752616523749652
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A623_length_1478_cov_3.354747_BlackFly39	0.7782258064516129
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A623_length_1478_cov_3.354747_BlackFly39	0.8177314217836711
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A147_length_1477_cov_3.514286_BlackFly25	0.79270320951689
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A349_length_1477_cov_5.925714_BlackFly8	0.7811671087533155
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A349_length_1477_cov_5.925714_BlackFly8	0.7912262025647977
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A620_length_1477_cov_2.330000_BlackFly27	0.7132890729181679
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A620_length_1477_cov_2.330000_BlackFly27	0.7132890729181679
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A620_length_1477_cov_2.330000_BlackFly27	0.7669863465279652
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A624_length_1477_cov_4.372143_BlackFly39	0.7064414335665054
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A928_length_1477_cov_6.402857_BlackFly14	0.7016464154456233
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A98_length_1477_cov_6.213571_BlackFly11	0.7823939351857633
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A98_length_1477_cov_6.213571_BlackFly11	0.8032193289024989
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A1189_length_1476_cov_5.588992_BlackFly34	0.7453559924999298
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A204_length_1476_cov_2.507505_BlackFly45	0.7156191689757421
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A204_length_1476_cov_2.507505_BlackFly45	0.797475551481471
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A204_length_1476_cov_2.507505_BlackFly45	0.7132890729181679
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A205_length_1476_cov_2.248034_BlackFly45	0.7743723163103579
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A626_length_1476_cov_3.529664_BlackFly39	0.7422696295049767
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A626_length_1476_cov_3.529664_BlackFly39	0.7105973867986827
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A661_length_1476_cov_4.403860_BlackFly23	0.7279767291510164
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A661_length_1476_cov_4.403860_BlackFly23	0.7079080355865955
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A661_length_1476_cov_4.403860_BlackFly23	0.7079080355865955
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A786_length_1476_cov_5.842745_BlackFly3	0.7027494842451595
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A789_length_1476_cov_4.599714_BlackFly3	0.7034540996048684
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A789_length_1476_cov_4.599714_BlackFly3	0.7844645405527362
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A789_length_1476_cov_4.599714_BlackFly3	0.7027494842451595
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A932_length_1476_cov_2.640457_BlackFly14	0.797107894221427
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A932_length_1476_cov_2.640457_BlackFly14	0.7658107895645855
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A932_length_1476_cov_2.640457_BlackFly14	0.7132890729181679
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A150_length_1475_cov_3.747496_BlackFly25	0.7079080355865955
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A150_length_1475_cov_3.747496_BlackFly25	0.7326009177709312
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A207_length_1475_cov_4.824750_BlackFly45	0.7089610573099664
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A207_length_1475_cov_4.824750_BlackFly45	0.7366271394807162
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A351_length_1475_cov_3.281831_BlackFly8	0.7225916412701
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A351_length_1475_cov_3.281831_BlackFly8	0.7157620211606373
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A351_length_1475_cov_3.281831_BlackFly8	0.752171459683166
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A41_length_1475_cov_3.883405_BlackFly55	0.8558268130615602
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A41_length_1475_cov_3.883405_BlackFly55	0.7295908904197698
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A47_length_1475_cov_4.263948_BlackFly26	0.7793960012394403
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A47_length_1475_cov_4.263948_BlackFly26	0.8027431418107153
NODE_A246_length_1071_cov_16.020121_BlackFly35	NODE_A47_length_1475_cov_4.263948_BlackFly26	0.8227094042292732
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A47_length_1475_cov_4.263948_BlackFly26	0.78065375798434
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A628_length_1475_cov_2.809728_BlackFly39	0.8421349857305147
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A628_length_1475_cov_2.809728_BlackFly39	0.7359800721939872
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A664_length_1475_cov_6.635908_BlackFly23	0.797475551481471
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A664_length_1475_cov_6.635908_BlackFly23	0.7132890729181679
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A667_length_1475_cov_3.328326_BlackFly23	0.7912504759592873
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A790_length_1475_cov_5.806867_BlackFly3	0.764099759994363
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A933_length_1475_cov_13.434192_BlackFly14	0.7016464154456233
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A933_length_1475_cov_13.434192_BlackFly14	0.785756725787005
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A934_length_1475_cov_4.248927_BlackFly14	0.7909649964604158
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A934_length_1475_cov_4.248927_BlackFly14	0.8124207484594868
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A935_length_1475_cov_2.783262_BlackFly14	0.7909649964604158
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A935_length_1475_cov_2.783262_BlackFly14	0.7163279717599775
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A935_length_1475_cov_2.783262_BlackFly14	0.7163279717599775
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A1199_length_1474_cov_12.843951_BlackFly34	0.7102848052045775
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A1199_length_1474_cov_12.843951_BlackFly34	0.725466237150454
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A1201_length_1474_cov_6.045812_BlackFly34	0.8077351357313071
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A1203_length_1474_cov_3.967072_BlackFly34	0.7841066480478855
NODE_A246_length_1071_cov_16.020121_BlackFly35	NODE_A1203_length_1474_cov_3.967072_BlackFly34	0.7102848052045775
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A1203_length_1474_cov_3.967072_BlackFly34	0.7835387550081025
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A353_length_1474_cov_3.465999_BlackFly8	0.7488380957759314
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A353_length_1474_cov_3.465999_BlackFly8	0.7165761411159793
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A354_length_1474_cov_2.003579_BlackFly8	0.7156191689757421
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A354_length_1474_cov_2.003579_BlackFly8	0.8391812865497076
NODE_A246_length_1071_cov_16.020121_BlackFly35	NODE_A354_length_1474_cov_2.003579_BlackFly8	0.7156191689757421
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A354_length_1474_cov_2.003579_BlackFly8	0.7190325425674106
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A378_length_1474_cov_2.527559_BlackFly19	0.7435358286291821
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A42_length_1474_cov_1.665712_BlackFly55	0.8348348348348349
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A42_length_1474_cov_1.665712_BlackFly55	0.878596619467112
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A629_length_1474_cov_4.837509_BlackFly39	0.7658107895645855
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A629_length_1474_cov_4.837509_BlackFly39	0.797475551481471
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A631_length_1474_cov_4.372226_BlackFly39	0.7034540996048684
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A631_length_1474_cov_4.372226_BlackFly39	0.8198915917499228
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A633_length_1474_cov_2.680744_BlackFly39	0.714569380621856
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A669_length_1474_cov_3.544023_BlackFly23	0.7089610573099664
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A669_length_1474_cov_3.544023_BlackFly23	0.7550487378095302
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A671_length_1473_cov_3.335960_BlackFly23	0.7441520826448808
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A937_length_1473_cov_4.558023_BlackFly14	0.79270320951689
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A937_length_1473_cov_4.558023_BlackFly14	0.7279522854655586
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A210_length_1472_cov_3.683154_BlackFly45	0.7105973867986827
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A356_length_1472_cov_4.721864_BlackFly8	0.7366271394807162
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A356_length_1472_cov_4.721864_BlackFly8	0.767251727710804
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A356_length_1472_cov_4.721864_BlackFly8	0.7506631299734746
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A356_length_1472_cov_4.721864_BlackFly8	0.8178220413064716
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A357_length_1472_cov_4.589964_BlackFly8	0.7190325425674106
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A357_length_1472_cov_4.589964_BlackFly8	0.7912262025647977
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A357_length_1472_cov_4.589964_BlackFly8	0.7799999999999999
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A35_length_1472_cov_4.370609_BlackFly51	0.8421349857305147
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A35_length_1472_cov_4.370609_BlackFly51	0.881561802349522
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A35_length_1472_cov_4.370609_BlackFly51	0.7157620211606373
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A35_length_1472_cov_4.370609_BlackFly51	0.752171459683166
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A634_length_1472_cov_6.004301_BlackFly39	0.714569380621856
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A672_length_1472_cov_3.499642_BlackFly23	0.7027494842451595
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A672_length_1472_cov_3.499642_BlackFly23	0.7027494842451595
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A794_length_1472_cov_6.116846_BlackFly3	0.7066993442289589
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A794_length_1472_cov_6.116846_BlackFly3	0.764099759994363
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A795_length_1472_cov_4.115412_BlackFly3	0.7326009177709312
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A795_length_1472_cov_4.115412_BlackFly3	0.7079080355865955
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A1219_length_1471_cov_7.922525_BlackFly34	0.7743723163103579
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A358_length_1471_cov_7.103300_BlackFly8	0.7366271394807162
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A358_length_1471_cov_7.103300_BlackFly8	0.767251727710804
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A358_length_1471_cov_7.103300_BlackFly8	0.8236074270557027
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A358_length_1471_cov_7.103300_BlackFly8	0.8909605978460747
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A359_length_1471_cov_3.416786_BlackFly8	0.7271614469220992
NODE_A366_length_1115_cov_2.669557_BlackFly18	NODE_A359_length_1471_cov_3.416786_BlackFly8	0.722889648870728
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A379_length_1471_cov_7.208034_BlackFly19	0.7441520826448808
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A380_length_1471_cov_4.712339_BlackFly19	0.7043010752688172
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A380_length_1471_cov_4.712339_BlackFly19	0.7279522854655586
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A48_length_1471_cov_3.512912_BlackFly26	0.7133922984085064
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A48_length_1471_cov_3.512912_BlackFly26	0.8185437643472859
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A48_length_1471_cov_3.512912_BlackFly26	0.8233797086525823
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A630_length_1471_cov_1.600430_BlackFly27	0.797107894221427
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A630_length_1471_cov_1.600430_BlackFly27	0.7658107895645855
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A796_length_1471_cov_5.401722_BlackFly3	0.747683211012648
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A796_length_1471_cov_5.401722_BlackFly3	0.7743723163103579
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A796_length_1471_cov_5.401722_BlackFly3	0.8237179487179486
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A796_length_1471_cov_5.401722_BlackFly3	0.7743723163103579
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A942_length_1471_cov_8.448350_BlackFly14	0.7016464154456233
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A943_length_1471_cov_4.481349_BlackFly14	0.7522522522522522
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A943_length_1471_cov_4.481349_BlackFly14	0.7064414335665054
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A1221_length_1470_cov_13.047380_BlackFly34	0.8558268130615602
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A1221_length_1470_cov_13.047380_BlackFly34	0.7295908904197698
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A1223_length_1470_cov_8.855707_BlackFly34	0.735576923076923
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A1223_length_1470_cov_8.855707_BlackFly34	0.7326009177709312
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A1224_length_1470_cov_3.510409_BlackFly34	0.7102848052045775
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A152_length_1470_cov_5.287150_BlackFly25	0.7136412401400631
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A152_length_1470_cov_5.287150_BlackFly25	0.7453559924999298
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A638_length_1470_cov_12.572146_BlackFly39	0.7173562891018828
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A638_length_1470_cov_12.572146_BlackFly39	0.7717436331412898
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A638_length_1470_cov_12.572146_BlackFly39	0.8233797086525823
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A674_length_1470_cov_4.652548_BlackFly23	0.716860438920219
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A799_length_1470_cov_4.104092_BlackFly3	0.8227094042292732
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A802_length_1470_cov_2.312276_BlackFly3	0.7163279717599775
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A945_length_1470_cov_5.368988_BlackFly14	0.7034540996048684
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A945_length_1470_cov_5.368988_BlackFly14	0.7844645405527362
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A106_length_1469_cov_4.813218_BlackFly18	0.714569380621856
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A106_length_1469_cov_4.813218_BlackFly18	0.7485602101558939
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A106_length_1469_cov_4.813218_BlackFly18	0.8331293780817683
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A106_length_1469_cov_4.813218_BlackFly18	0.9638631946829986
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A1226_length_1469_cov_13.678879_BlackFly34	0.7555074634398171
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A1226_length_1469_cov_13.678879_BlackFly34	0.7555074634398171
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A1226_length_1469_cov_13.678879_BlackFly34	0.7066262464513422
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A1227_length_1469_cov_8.762931_BlackFly34	0.7405513594853032
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A1227_length_1469_cov_8.762931_BlackFly34	0.78065375798434
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A1229_length_1469_cov_6.598420_BlackFly34	0.8148767696526237
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A1229_length_1469_cov_6.598420_BlackFly34	0.8511324546536541
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A1229_length_1469_cov_6.598420_BlackFly34	0.7066262464513422
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A632_length_1469_cov_3.376437_BlackFly27	0.752171459683166
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A640_length_1469_cov_3.484914_BlackFly39	0.8032193289024989
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A675_length_1469_cov_5.425287_BlackFly23	0.7180876460251946
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A803_length_1469_cov_4.746408_BlackFly3	0.7359800721939872
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A946_length_1469_cov_2.933190_BlackFly14	0.8538382947428924
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A946_length_1469_cov_2.933190_BlackFly14	0.7285145806009158
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A1232_length_1468_cov_5.370956_BlackFly34	0.797107894221427
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A213_length_1468_cov_2.074766_BlackFly45	0.8348348348348349
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A213_length_1468_cov_2.074766_BlackFly45	0.7064414335665054
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A213_length_1468_cov_2.074766_BlackFly45	0.747683211012648
NODE_A420_length_1275_cov_9.564274_BlackFly57	NODE_A213_length_1468_cov_2.074766_BlackFly45	0.747683211012648
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A213_length_1468_cov_2.074766_BlackFly45	0.7279767291510164
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A360_length_1468_cov_9.482387_BlackFly8	0.7082228116710874
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A360_length_1468_cov_9.482387_BlackFly8	0.7180876460251946
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A361_length_1468_cov_4.010065_BlackFly8	0.7441520826448808
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A361_length_1468_cov_4.010065_BlackFly8	0.7793960012394403
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A361_length_1468_cov_4.010065_BlackFly8	0.7066262464513422
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A49_length_1468_cov_6.770669_BlackFly26	0.7477055685427565
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A677_length_1468_cov_4.369518_BlackFly23	0.7043010752688172
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A677_length_1468_cov_4.369518_BlackFly23	0.8177314217836711
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A947_length_1468_cov_7.208483_BlackFly14	0.735576923076923
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A1241_length_1467_cov_4.130216_BlackFly34	0.7640574479604161
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A1241_length_1467_cov_4.130216_BlackFly34	0.7066666666666666
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A353_length_1467_cov_3.617266_BlackFly36	0.7073992694510777
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A354_length_1467_cov_3.202158_BlackFly36	0.764099759994363
NODE_A114_length_1456_cov_10.065990_BlackFly22	NODE_A362_length_1467_cov_2.544604_BlackFly8	0.747683211012648
NODE_A169_length_1445_cov_13.971491_BlackFly5	NODE_A362_length_1467_cov_2.544604_BlackFly8	0.7132890729181679
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A362_length_1467_cov_2.544604_BlackFly8	0.7016464154456233
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A383_length_1467_cov_2.310072_BlackFly19	0.7555933026699655
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A383_length_1467_cov_2.310072_BlackFly19	0.7285145806009158
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A635_length_1467_cov_3.704317_BlackFly27	0.7555074634398171
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A641_length_1467_cov_4.046763_BlackFly39	0.7173562891018828
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A641_length_1467_cov_4.046763_BlackFly39	0.8233797086525823
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A85_length_1467_cov_2.590647_BlackFly47	0.7132890729181679
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A952_length_1467_cov_4.474820_BlackFly14	0.7391829483060021
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A952_length_1467_cov_4.474820_BlackFly14	0.7843696643939826
NODE_A210_length_1426_cov_3.099333_BlackFly42	NODE_A953_length_1467_cov_3.339568_BlackFly14	0.7823939351857633
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A953_length_1467_cov_3.339568_BlackFly14	0.7366271394807162
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A1246_length_1466_cov_3.912887_BlackFly34	0.8779711460710615
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A1246_length_1466_cov_3.912887_BlackFly34	0.7163279717599775
NODE_A405_length_1095_cov_2.103143_BlackFly11	NODE_A679_length_1466_cov_3.492441_BlackFly23	0.7669863465279652
NODE_A7145_length_1035_cov_5.912317_BlackFly34	NODE_A679_length_1466_cov_3.492441_BlackFly23	0.7190325425674106
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A680_length_1466_cov_2.794096_BlackFly23	0.7064414335665054
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A680_length_1466_cov_2.794096_BlackFly23	0.8329997599871203
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A680_length_1466_cov_2.794096_BlackFly23	0.7064414335665054
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A805_length_1466_cov_5.031677_BlackFly3	0.7064414335665054
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A956_length_1466_cov_3.121670_BlackFly14	0.7073992694510777
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A956_length_1466_cov_3.121670_BlackFly14	0.7843696643939826
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A956_length_1466_cov_3.121670_BlackFly14	0.7391829483060021
NODE_A591_length_1416_cov_27802.443615_BlackFly31	NODE_A100_length_1465_cov_4.272334_BlackFly11	0.8541114058355436
NODE_A82_length_1051_cov_1.725873_BlackFly40	NODE_A100_length_1465_cov_4.272334_BlackFly11	0.7912262025647977
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A214_length_1465_cov_4.104467_BlackFly45	0.7615829436171611
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A356_length_1465_cov_3.652017_BlackFly36	0.735576923076923
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A385_length_1465_cov_3.353026_BlackFly19	0.8348348348348349
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A385_length_1465_cov_3.353026_BlackFly19	0.7064414335665054
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A809_length_1465_cov_2.000720_BlackFly3	0.8459119668637718
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A809_length_1465_cov_2.000720_BlackFly3	0.7278349496784041
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A809_length_1465_cov_2.000720_BlackFly3	0.7422924609005035
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A958_length_1465_cov_6.510086_BlackFly14	0.7522522522522522
NODE_A283_length_1362_cov_10.116732_BlackFly52	NODE_A958_length_1465_cov_6.510086_BlackFly14	0.7064414335665054
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A958_length_1465_cov_6.510086_BlackFly14	0.8329997599871203
NODE_A2065_length_1129_cov_2.596958_BlackFly3	NODE_A958_length_1465_cov_6.510086_BlackFly14	0.7976486609049038
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A959_length_1465_cov_4.989914_BlackFly14	0.7640574479604161
NODE_A446_length_1350_cov_122.534171_BlackFly12	NODE_A959_length_1465_cov_4.989914_BlackFly14	0.7016464154456233
NODE_A187_length_1394_cov_11.202733_BlackFly5	NODE_A1249_length_1464_cov_5.006489_BlackFly34	0.7441520826448808
